,StateName,f_voters_turnout,m_voters_turnout,year
1811,Punjab,71.18723623608102,67.913144681106,2014
1813,Punjab,73.0695418807897,74.43306905819905,2014
1815,Punjab,68.85593325409434,72.47637964599484,2004
1816,Punjab,52.3756022625244,57.52669385740179,2004
1818,Punjab,47.28747456273201,52.07569025490516,1999
1820,Punjab,52.23448705253998,53.0186859949046,1999
1821,Punjab,66.94664622261493,70.79711281970815,2004
1823,Punjab,68.91093803192334,72.0064573879411,2014
1824,Punjab,69.51576094152834,72.86158220719918,2009
1825,Punjab,58.754413867569376,61.858938605909344,1999
1827,Punjab,57.598620651718,66.70725247270342,1999
1828,Punjab,50.93787291821958,56.57023482533173,1999
1829,Punjab,59.010854593312004,63.13402356017034,2004
1832,Punjab,54.15756875628882,54.18791405341851,1999
1833,Punjab,69.18735296125936,66.15495643956855,2009
1834,Punjab,58.45433789128225,56.87895616302,2004
1835,Punjab,56.78327841465901,62.15681974189028,1999
1836,Punjab,71.06702767564575,70.22061540467894,2009
1837,Punjab,48.76937087730019,43.324127143650564,1999
1838,Punjab,63.93150982013365,67.16860019389046,2009
1839,Punjab,72.06670302248071,69.52898102492505,2009
1840,Punjab,68.14860043788109,70.54581053408184,2009
1841,Punjab,58.156853237579774,60.418757642238155,2004
1842,Punjab,68.43546168403427,65.8311998317935,2014
1843,Punjab,59.83080233039569,64.94933732258133,1999
1849,Punjab,62.066787523271294,60.293141083803434,2004
1850,Punjab,77.1646942523829,77.09757120421487,2014
1851,Punjab,63.608925950485244,69.44626780999113,2004
1852,Punjab,67.72040368088787,65.46808724150507,2014
1853,Punjab,77.5828367631048,79.31497878397441,2009
1854,Punjab,67.2545682705035,68.99985112248513,2014
1857,Punjab,68.06702089193678,66.23401004147566,2009
1858,Punjab,65.11003187130065,64.75560955852572,2004
1859,Punjab,70.55913389862096,71.2070720614002,2014
1860,Punjab,52.25710189871566,55.540684906612135,1999
1861,Punjab,67.41029884943039,62.07921896426157,2014
1864,Punjab,70.67531503129202,71.15643029328808,2014
1865,Punjab,73.46330492744984,75.21277384466639,2009
1866,Rajasthan,52.27016559741545,60.4377161666347,1999
1870,Rajasthan,44.11980118328749,55.54099292004214,1999
1874,Rajasthan,50.28596999659052,58.09273985628255,2014
1875,Rajasthan,60.57136631221168,67.86541787332776,2014
1876,Rajasthan,51.797232966379056,56.61301309317054,2009
1877,Rajasthan,34.88535753302548,49.90177377930641,2004
1879,Rajasthan,61.3062609889335,64.21505566647679,2014
1880,Rajasthan,57.76879738726078,63.69830896288949,2014
1882,Rajasthan,29.981010689672104,58.358308799422446,1999
1885,Rajasthan,60.65707643038445,60.71976171939971,2004
1887,Rajasthan,33.19026764800569,42.25442922671118,2009
1888,Rajasthan,50.943372062412394,54.860256658968844,2009
1889,Rajasthan,49.89513923490894,57.31081580953234,2004
1891,Rajasthan,55.68823498432749,72.30295878394034,1999
1893,Rajasthan,50.84424794187326,61.52705809953826,2004
1894,Rajasthan,46.14912954954849,50.68256821347451,2004
1895,Rajasthan,44.117139303225656,50.47769496862724,2009
1896,Rajasthan,44.227813357731016,51.59058601911378,2009
1898,Rajasthan,41.65321538427304,48.825405131391754,2004
1899,Rajasthan,66.39129761726323,70.5362339846455,2014
1900,Rajasthan,37.75436377106069,49.5803562903523,2004
1901,Rajasthan,52.460990824139344,64.08157271336964,1999
1902,Rajasthan,57.39317317075845,57.522279696228296,2014
1903,Rajasthan,41.46617834523785,55.614782489122504,2004
1904,Rajasthan,51.51078191407823,66.8222263797942,1999
1906,Rajasthan,35.88995219786902,45.87548948444801,2009
1907,Rajasthan,47.615088117367684,57.95208386946864,2009
1908,Rajasthan,48.18954378222389,47.891316033817134,2009
1909,Rajasthan,27.76646187949119,57.58648581187183,1999
1911,Rajasthan,60.609744457896085,70.38644785600847,1999
1912,Rajasthan,47.68859305664318,59.356391473010895,1999
1915,Rajasthan,51.11624919717406,60.00815566626613,1999
1916,Rajasthan,45.67483898516173,58.72006981548329,1999
1917,Rajasthan,36.40185834995094,56.97027086366838,1999
1919,Rajasthan,40.37308121675866,49.06456781883313,2009
1920,Rajasthan,58.81763969325908,60.29245492435008,2014
1921,Rajasthan,57.41864520120743,64.09495679290241,2014
1923,Rajasthan,42.28372110221404,64.76768099271499,1999
1924,Rajasthan,64.09571730456001,64.46756079085489,2014
1925,Rajasthan,40.63863482111115,50.73796559355903,1999
1928,Rajasthan,38.347056245222944,57.15444844995975,2004
1929,Rajasthan,49.24625066025843,65.44058911632551,1999
1930,Rajasthan,41.186546477606555,55.29691338547183,2004
1931,Rajasthan,58.410289997981394,63.04431709551501,2009
1934,Rajasthan,70.88732664329481,74.54935372284004,2014
1935,Rajasthan,32.19542659346704,44.70502001278559,2009
1936,Rajasthan,45.57468109985443,57.4316393969456,1999
1938,Rajasthan,39.092720836480446,56.30584364543243,1999
1939,Rajasthan,39.4658915309158,48.23671266311483,2004
1945,Rajasthan,52.260670193478035,58.860450398642975,2004
1946,Rajasthan,58.70264131541868,68.47553879679175,2009
1947,Rajasthan,37.36560771803561,41.741978607876916,2009
1949,Rajasthan,56.51584244044343,70.26578452322248,2004
1950,Rajasthan,51.387814807527164,66.13366719542732,1999
1954,Rajasthan,46.66220735785953,53.55332777271946,2004
1955,Rajasthan,63.523769455450605,68.24555189700125,2014
1956,Rajasthan,45.468394081971745,52.712745247405756,2004
1957,Rajasthan,62.33949987487246,69.2100938594484,2014
1958,Rajasthan,42.956979859039286,62.8244913008113,1999
1959,Rajasthan,51.15614094017046,54.09151299906429,2004
1961,Rajasthan,47.597393259372794,65.74106399986948,1999
1962,Rajasthan,59.7119499329103,58.36379335799962,2014
1964,Rajasthan,56.692096078470435,57.959381538501596,2014
1966,Rajasthan,71.02332291416205,66.73737738634252,2014
1967,Rajasthan,71.75104240873658,72.91950757470171,2014
1969,Rajasthan,50.32786746896441,59.88480868137148,1999
1970,Rajasthan,45.328208489318925,60.83946334487589,1999
1971,Rajasthan,46.89641779085379,52.038518212567396,2004
1973,Rajasthan,48.019474488179924,61.21312617672729,2004
1974,Rajasthan,51.55609843343376,53.066619646932764,2009
1977,Rajasthan,61.44075643525528,58.59545126529765,2014
1979,Rajasthan,63.759185380807004,73.14526588099368,2014
1980,Rajasthan,37.81531931797987,56.966259595141175,2004
1981,Rajasthan,54.02435306709784,62.09246855705736,2014
1982,Rajasthan,53.596214921455,66.39753345300693,2009
1985,Rajasthan,48.62006995037118,52.254662252361506,2009
1987,Rajasthan,35.480380467567485,51.06751231633847,2004
1988,Rajasthan,66.43057527989161,64.44112786247845,2014
1989,Rajasthan,44.384092711318885,59.251049055849734,1999
1990,Rajasthan,28.308358112285454,51.34392110726432,2004
1991,Rajasthan,45.1274156199056,61.28282950774313,1999
1992,Rajasthan,39.32376736943425,46.07424989377208,2009
1993,Rajasthan,41.433779681231705,50.760691602534195,2004
1994,Rajasthan,37.51166923121495,59.961751854034404,2004
1998,Rajasthan,46.83611027169583,57.85273330721654,1999
2000,Rajasthan,46.651455158434246,50.14923364318267,2009
2001,Rajasthan,53.05755973318178,52.41097437846859,2009
2002,Rajasthan,28.89020813551661,44.45002921444813,2009
2003,Rajasthan,44.18044656560557,54.76065157998844,2009
2004,Rajasthan,40.82443850560446,51.67283929040916,2004
2005,Rajasthan,52.97852802437817,60.049616351441834,2014
2006,Rajasthan,38.55912303248976,43.20842079189399,2009
2007,Rajasthan,39.20940639670074,51.060970130794516,2009
2008,Rajasthan,58.15901220064369,65.47454978525643,2014
2009,Rajasthan,62.64506251999609,67.33257168602968,2014
2010,Rajasthan,41.44826028016267,42.364005585467254,2009
2011,Rajasthan,50.867344943811446,59.4693052904625,2009
2012,Rajasthan,59.33754413257704,59.934049674759336,2014
2013,Rajasthan,57.04475019818539,61.36307999708885,2014
2014,Rajasthan,39.488577708337296,51.64276183004433,2004
2016,Sikkim,82.85598581223556,80.83336510720504,2009
2018,Sikkim,81.3321613547479,80.29128297481375,2014
2019,Sikkim,83.2896258531103,80.24828231177078,1999
2020,Sikkim,75.54387330303453,77.12744788593228,2004
2022,Tamil Nadu,71.74847048107915,75.56185901870792,2014
2023,Tamil Nadu,67.73279978348702,67.40181963955798,2014
2026,Tamil Nadu,81.86239800267036,77.21288992548722,2014
2028,Tamil Nadu,51.19717646504728,58.86516830608547,1999
2029,Tamil Nadu,64.99095237916836,69.46738639282573,2009
2031,Tamil Nadu,71.64667811056954,73.69006968258958,2009
2033,Tamil Nadu,72.29531976199169,78.84450583636271,2009
2036,Tamil Nadu,71.74543697306834,74.99614900263138,2014
2037,Tamil Nadu,55.01163762519771,62.48964641695912,1999
2038,Tamil Nadu,76.02461123381083,75.89945332447554,2009
2039,Tamil Nadu,55.04368780839658,63.900701424145204,2004
2040,Tamil Nadu,54.45618844197225,60.496875824750326,1999
2041,Tamil Nadu,59.77968311641298,70.17056299798617,2004
2042,Tamil Nadu,54.96173854528828,62.800631602173375,1999
2043,Tamil Nadu,79.72232162571665,79.59604044526972,2009
2044,Tamil Nadu,49.02528074773826,60.291678164911175,2004
2047,Tamil Nadu,57.91540806945682,53.76251659097271,1999
2048,Tamil Nadu,69.7330415928083,73.60397942904706,2009
2049,Tamil Nadu,71.54252408844043,74.74200916233225,2014
2050,Tamil Nadu,76.74407447179298,78.36805655749531,2014
2052,Tamil Nadu,68.87159478640167,66.42663182122246,2014
2053,Tamil Nadu,56.48177051925109,58.5157305714519,1999
2054,Tamil Nadu,75.80292355779108,73.39161853119637,2014
2055,Tamil Nadu,64.38081872413396,67.75030472233131,2014
2057,Tamil Nadu,61.63225915830931,66.6085820802989,1999
2058,Tamil Nadu,63.700716297293994,68.29831308813522,1999
2059,Tamil Nadu,68.69599681392025,72.72770856305512,2004
2060,Tamil Nadu,73.79911098365358,67.88059522785014,2009
2061,Tamil Nadu,58.809539366220186,63.25357693820139,2004
2062,Tamil Nadu,61.13972725162286,70.87687168146397,2004
2063,Tamil Nadu,59.79084256078458,66.15029225317436,1999
2064,Tamil Nadu,54.22667076816292,64.23919277541775,2004
2066,Tamil Nadu,56.88904617228295,65.1073162591483,2009
2067,Tamil Nadu,42.53063321229458,47.561486495859285,1999
2068,Tamil Nadu,40.77206605225132,46.47885107147288,1999
2069,Tamil Nadu,74.5605273524235,77.84787811904317,2014
2070,Tamil Nadu,59.65726690121657,66.61804474052812,2004
2072,Tamil Nadu,80.56778314688555,74.69402429993782,2014
2073,Tamil Nadu,49.322809680769566,59.673884535652824,1999
2074,Tamil Nadu,51.606614645731064,59.33710936495831,1999
2075,Tamil Nadu,62.100059946556115,69.89885559618216,2009
2076,Tamil Nadu,73.84952628645736,75.06647957348717,2009
2077,Tamil Nadu,70.75487297423987,68.8561394456755,2014
2080,Tamil Nadu,66.483732744937,70.01391201484869,2014
2081,Tamil Nadu,56.15584287723908,67.41419588108924,2004
2084,Tamil Nadu,57.571434968112534,64.82583637188513,2004
2090,Tamil Nadu,57.05728659026631,64.24753709961466,2004
2094,Tamil Nadu,73.47313306938818,75.47891376691356,2009
2095,Tamil Nadu,62.36513686473655,65.5618199802176,2014
2104,Tamil Nadu,58.355519993110775,64.79029907177065,1999
2105,Tamil Nadu,75.29519013129645,78.06682009155492,2014
2107,Tamil Nadu,73.74106479730308,63.58516307007543,2014
2108,Tamil Nadu,55.30360343094236,61.29245990700871,1999
2110,Tamil Nadu,69.8510361480115,70.09954809164913,2009
2112,Tamil Nadu,57.567047757700315,61.14491588994867,1999
2113,Tamil Nadu,81.22686940867928,79.55580004768635,2014
2114,Tamil Nadu,49.93123818255469,60.80904004157034,2004
2115,Tamil Nadu,70.92052637537276,71.1971945422995,2014
2116,Tamil Nadu,77.88867374679732,76.82257581715842,2009
2119,Tamil Nadu,78.00879354386599,75.05857351980033,2009
2120,Tamil Nadu,67.13656440659955,74.20733653577369,2009
2121,Tamil Nadu,81.23315503586682,78.60247071600953,2014
2124,Tamil Nadu,64.20889758682237,66.59985391788827,1999
2125,Tamil Nadu,78.04048917656262,72.58150447272821,2014
2130,Tamil Nadu,76.42085608331334,77.03760943516775,2014
2131,Tamil Nadu,53.80607622561864,62.650112832686325,2004
2132,Tamil Nadu,53.18453343892911,59.60136634151495,1999
2133,Tamil Nadu,62.02494161403869,67.756018191798,2009
2134,Tamil Nadu,58.059239352690305,65.23344464523542,1999
2135,Tamil Nadu,78.7643932683791,80.502425455255,2014
2137,Tamil Nadu,55.40774977228325,62.83645992040843,1999
2138,Tamil Nadu,72.33812842358508,79.29324399468385,2009
2139,Tamil Nadu,51.212371977968196,58.65273059837993,2004
2140,Tamil Nadu,55.45759188913944,64.99650323056974,1999
2141,Tamil Nadu,66.50421222409976,74.72080308629661,2009
2144,Tamil Nadu,75.89065683236088,71.06732195576508,2014
2145,Tamil Nadu,81.31013809032385,81.27267209970667,2009
2146,Tamil Nadu,76.33640312006298,76.55821558541156,2009
2147,Tamil Nadu,61.44410799142545,68.46192728312873,1999
2148,Tamil Nadu,49.23236961556408,55.46269655586671,1999
2149,Tamil Nadu,58.34416305989686,70.53014553014553,2004
2152,Tamil Nadu,63.52421862021501,68.92389043513454,2004
2153,Tamil Nadu,77.5256056456241,77.43724733084989,2014
2154,Tamil Nadu,50.3127712390497,60.4155710596127,1999
2155,Tamil Nadu,71.60314450818657,65.1606751964919,2009
2156,Tamil Nadu,72.87907372470684,73.43058750061267,2009
2157,Tamil Nadu,57.41541930101559,64.574978375403,1999
2159,Tamil Nadu,74.19160640381754,76.83937919339378,2009
2160,Tamil Nadu,79.87586344335908,77.55125852710452,2014
2162,Tamil Nadu,77.41858063390012,76.61891580990725,2009
2163,Tamil Nadu,59.84866127062851,65.93691908992027,1999
2165,Tamil Nadu,77.91657955258206,67.38699965506913,2014
2166,Tamil Nadu,69.20485733376775,65.75766299244799,2014
2167,Tamil Nadu,77.73316810308573,79.45440922083569,2009
2168,Tamil Nadu,60.58242685457572,65.54939126283122,1999
2171,Tamil Nadu,79.21953537517967,78.07620376087816,2014
2172,Tamil Nadu,59.44656935852674,65.00715638927139,2004
2173,Tamil Nadu,57.08554537718721,65.52242105339451,2004
2174,Tamil Nadu,62.74071514313776,69.24103645730172,1999
2175,Tamil Nadu,63.298037450625856,72.5038790601817,2004
2177,Tamil Nadu,63.61545231851373,67.32846356652146,2004
2181,Tamil Nadu,67.83282591789798,70.43510566790577,2009
2182,Tamil Nadu,79.49332582200806,78.62779634422579,2009
2183,Tamil Nadu,43.039279106575925,52.830173238334424,2004
2184,Tamil Nadu,64.98857747283945,72.32698913897198,2004
2189,Tamil Nadu,64.73613825738093,67.37017934144967,2009
2192,Tamil Nadu,70.97439497576107,77.3494165730395,2009
2193,Tamil Nadu,60.51377029844358,66.60880126960119,1999
2195,Tamil Nadu,54.06800861214586,65.57262334333794,2004
2196,Tamil Nadu,58.98035453093758,61.73948165302021,2014
2198,Tamil Nadu,41.19873605698909,50.20286601784984,2004
2199,Tamil Nadu,79.76053220108716,76.52806273587107,2014
2201,Tamil Nadu,74.60123068590428,77.7515338964854,2014
2202,Tamil Nadu,62.776583819444944,59.79239997401178,2004
2203,Tamil Nadu,53.86262754453022,64.49967965698656,2004
2204,Tamil Nadu,44.296156711344494,53.811771498268904,2004
2205,Tamil Nadu,63.02233228852817,70.47745755394416,2004
2206,Tamil Nadu,66.7634648453416,63.22008566633547,2009
2208,Tamil Nadu,58.539080069190334,67.14570029669967,2004
2209,Tamil Nadu,59.46746203512676,61.282427274491624,2004
2210,Tamil Nadu,68.47125610861772,74.5049074371156,2004
2211,Tamil Nadu,63.30270362038962,69.39353996454969,1999
2214,Tamil Nadu,59.19375581128566,63.41716745680779,2014
2215,Tamil Nadu,58.79643380162721,58.37627840079822,2004
2216,Tamil Nadu,59.01551111807134,68.63144317333904,2004
2218,Tamil Nadu,53.798924395539714,64.73959634777164,2004
2219,Tamil Nadu,72.11399937362981,76.11182607056361,2009
2221,Tamil Nadu,77.69434213882637,73.99241109509663,2014
2222,Tamil Nadu,63.0190447032265,69.18906840504803,2004
2224,Tamil Nadu,79.6656045149953,79.86624186126761,2014
2225,Tamil Nadu,54.73934063142519,63.104049073843605,2004
2226,Tamil Nadu,51.07536337766473,58.97698965837209,1999
2227,Tamil Nadu,74.5803250798163,77.74252944057814,2014
2228,Tamil Nadu,56.1032945285023,62.6419453552616,1999
2229,Tamil Nadu,59.20692277812052,66.54885605899955,2004
2231,Tamil Nadu,61.14406690842015,66.58741539182202,2004
2232,Tamil Nadu,49.9731763681928,54.849413317832976,1999
2233,Tamil Nadu,67.21040501264359,73.79473230761106,2009
2235,Tamil Nadu,76.57773048766711,78.7555775453889,2009
2236,Tamil Nadu,75.33290835436196,74.10560806703815,2014
2238,Tamil Nadu,74.27462195515417,74.12455180917269,2014
2239,Tamil Nadu,61.5493712099056,65.96045197740112,1999
2240,Tamil Nadu,56.13259745899229,63.67482424254697,1999
2242,Tamil Nadu,62.07883939546076,63.22480630766283,2009
2243,Tamil Nadu,45.806668089174984,50.92720320422066,1999
2244,Tamil Nadu,74.25202665716694,78.41072195095778,2009
2245,Tamil Nadu,70.47262604392205,78.43823210326882,2009
2247,Tamil Nadu,76.9676115462501,77.51390650028394,2009
2248,Tamil Nadu,51.19637521145455,59.59404380290945,1999
2249,Tamil Nadu,79.07727541825169,76.03851967567064,2009
2250,Tamil Nadu,78.21872857632542,75.96417857773072,2009
2251,Tamil Nadu,80.65951337464108,81.50183202775034,2014
2252,Tamil Nadu,77.24418683902627,77.29573661227303,2014
2253,Tamil Nadu,67.4375739091974,71.53024574669186,2004
2254,Tamil Nadu,52.30883118298358,61.78700384323725,1999
2255,Tamil Nadu,63.57193911178896,66.7796164037412,1999
2257,Tripura,64.07982217477384,70.00055603951587,2004
2259,Tripura,62.101865972471806,69.67613913420382,1999
2260,Tripura,82.40318073554509,87.92983808101835,2009
2261,Tripura,62.44180499483202,69.61358967257635,2004
2263,Tripura,82.21514591746141,83.5841913054243,2014
2264,Tripura,85.38098378639573,85.42456138144013,2014
2265,Tripura,82.65083821420961,82.64718867113956,2009
2267,Tripura,67.7998944266045,72.15919248876459,1999
2268,Uttar Pradesh,38.24411491681146,42.072941444199415,2009
2269,Uttar Pradesh,55.91997439180538,60.186118257145615,2014
2272,Uttar Pradesh,56.330210285238394,60.699545499629515,2014
2273,Uttar Pradesh,54.67982117242225,54.26395546010389,1999
2274,Uttar Pradesh,49.3656363220942,65.18577551794623,1999
2275,Uttar Pradesh,54.28884026258206,54.56669380875475,1999
2278,Uttar Pradesh,44.22670020059261,55.65208579305819,1999
2282,Uttar Pradesh,43.6362194640271,53.86716338630719,2009
2283,Uttar Pradesh,59.933803083337146,62.910298139565114,2014
2284,Uttar Pradesh,53.05038323912786,51.818900396116085,2014
2287,Uttar Pradesh,38.471002350875565,62.62021217478366,1999
2290,Uttar Pradesh,39.94227980022708,53.303533115958466,2004
2292,Uttar Pradesh,47.611412871564525,55.798594682391155,1999
2293,Uttar Pradesh,35.05071146542472,54.28150070788108,1999
2294,Uttar Pradesh,61.03897662042653,66.50356673791559,2014
2295,Uttar Pradesh,54.623232640176475,61.12614255020492,1999
2296,Uttar Pradesh,34.50380992650036,55.23056942430983,2004
2297,Uttar Pradesh,44.109383360886824,52.254826386617246,2004
2298,Uttar Pradesh,36.23247317826504,51.97082935025057,2004
2299,Uttar Pradesh,56.49930474651433,63.170935043281105,2009
2301,Uttar Pradesh,42.74924886877828,43.912217792921055,2009
2302,Uttar Pradesh,56.5932662790882,65.90851134639682,1999
2304,Uttar Pradesh,52.59502570041872,60.17209477022997,2014
2305,Uttar Pradesh,45.05972179695288,61.31943922168646,2004
2306,Uttar Pradesh,45.01312360649877,54.599303296794645,1999
2307,Uttar Pradesh,58.57147968561368,50.38632989904471,2014
2308,Uttar Pradesh,52.69912912286468,63.914422939978344,1999
2310,Uttar Pradesh,41.545508692093776,70.35938489387192,1999
2311,Uttar Pradesh,42.916668348992424,64.82206222972742,1999
2312,Uttar Pradesh,58.537938660554815,58.54300535421552,1999
2313,Uttar Pradesh,42.325669189422406,52.21279744647482,2009
2314,Uttar Pradesh,46.801158304071414,49.273958838386136,2004
2316,Uttar Pradesh,58.68124473076327,54.88895041829005,2014
2317,Uttar Pradesh,54.51237572487124,60.57221432518275,2014
2318,Uttar Pradesh,37.68193062771398,50.429828987945044,2004
2319,Uttar Pradesh,32.73231519897371,49.120007663821674,2004
2321,Uttar Pradesh,55.34419930568609,50.06812038943498,1999
2322,Uttar Pradesh,49.60659124852037,48.96186108317108,2009
2324,Uttar Pradesh,50.57611645334957,48.02079325608181,2009
2325,Uttar Pradesh,48.96063167184863,58.228320295003634,2009
2326,Uttar Pradesh,49.91331919067497,57.06533421023082,1999
2327,Uttar Pradesh,53.455829414377845,51.42912798686283,2014
2328,Uttar Pradesh,44.21031133765945,48.17154028412914,2004
2330,Uttar Pradesh,58.70282276330314,63.08007339256242,2014
2331,Uttar Pradesh,52.8593316870256,60.30617625134088,2014
2332,Uttar Pradesh,49.97719890927027,54.036562557092026,2009
2334,Uttar Pradesh,52.179554613948056,55.06608267901009,2009
2336,Uttar Pradesh,42.41773514788735,45.11202290026809,2004
2338,Uttar Pradesh,63.94830352484915,71.45553012642921,2014
2339,Uttar Pradesh,47.273922831732165,56.616723228649725,2009
2340,Uttar Pradesh,54.11264807286145,59.31949007384944,2004
2341,Uttar Pradesh,43.307048371037745,68.49453526334882,1999
2342,Uttar Pradesh,57.340431599961974,61.538310850101254,2014
2343,Uttar Pradesh,46.4066980716285,41.15082125746878,2009
2346,Uttar Pradesh,60.55409570399763,64.99892999271572,2014
2348,Uttar Pradesh,53.40550608998916,49.76465568319494,2014
2351,Uttar Pradesh,38.687520206918855,56.604225593671146,2004
2352,Uttar Pradesh,44.80629278722611,68.99101263201491,1999
2353,Uttar Pradesh,54.582425250681375,60.846795632080486,2014
2354,Uttar Pradesh,41.463396556452395,56.79804936450158,1999
2355,Uttar Pradesh,36.12127573141798,48.73862420998315,2009
2359,Uttar Pradesh,35.302515717693375,53.03248568514722,1999
2361,Uttar Pradesh,44.0606812666796,50.31112472842738,1999
2362,Uttar Pradesh,35.30533931304547,41.43727945159706,2009
2364,Uttar Pradesh,39.741244048233064,54.392669793909356,1999
2366,Uttar Pradesh,40.37809294322864,61.45257579500143,2004
2368,Uttar Pradesh,55.55165877118202,57.195451198560086,1999
2369,Uttar Pradesh,44.29534294437974,59.900315262351675,1999
2370,Uttar Pradesh,37.4226555072396,52.53218948828514,1999
2371,Uttar Pradesh,56.65162426063836,52.55957995409487,2014
2374,Uttar Pradesh,49.91542263753169,57.890744915579425,1999
2376,Uttar Pradesh,32.72690427417024,51.806151194609775,2004
2379,Uttar Pradesh,42.95278167891094,49.52347083094006,2004
2380,Uttar Pradesh,50.189430016720635,55.17287589184647,2014
2381,Uttar Pradesh,56.55493887619255,61.78913969534003,2014
2384,Uttar Pradesh,57.0412874503879,59.045665843384434,2014
2385,Uttar Pradesh,32.14731871411989,47.27379670410991,2009
2386,Uttar Pradesh,57.12914190819689,50.945138642393474,2014
2388,Uttar Pradesh,55.516212511088135,51.90846456692913,2014
2391,Uttar Pradesh,48.44613687202331,61.029066648786376,2009
2393,Uttar Pradesh,55.66505236371734,50.94707975512419,2014
2394,Uttar Pradesh,56.78335995212772,62.86413999661357,2014
2399,Uttar Pradesh,35.595410434590605,49.7092281793603,2004
2400,Uttar Pradesh,58.980977373730084,66.85934671538021,2004
2403,Uttar Pradesh,39.648283559334715,52.08861050411138,2009
2404,Uttar Pradesh,57.53783751988419,59.41498384663251,2014
2408,Uttar Pradesh,52.53676120431787,56.367952195643326,1999
2409,Uttar Pradesh,45.8356580368122,45.02379034273671,2009
2410,Uttar Pradesh,44.74493899884084,58.69261326363797,2009
2411,Uttar Pradesh,43.095623036342104,76.66927495327295,1999
2413,Uttar Pradesh,49.21781715919176,52.66942039699691,1999
2415,Uttar Pradesh,39.484138427632395,46.631277837781866,2009
2416,Uttar Pradesh,50.219734134032535,63.37601535828451,2009
2422,Uttar Pradesh,33.83275601800685,48.85485964227487,2004
2431,Uttar Pradesh,56.745391201415096,53.773430845077264,1999
2432,Uttar Pradesh,37.89118117661609,58.37869352529632,2004
2437,Uttar Pradesh,41.54350210726863,52.12219785363824,2009
2438,Uttar Pradesh,61.51187083014544,54.89164597221474,1999
2440,Uttar Pradesh,53.237984629921634,63.68835125425431,2004
2441,Uttar Pradesh,30.56337407998266,46.587980090879796,1999
2442,Uttar Pradesh,36.52376266138111,51.89686151452017,2004
2443,Uttar Pradesh,50.52335756868614,57.65036122897711,2009
2445,Uttar Pradesh,45.10783489758949,56.49404093848538,2009
2446,Uttar Pradesh,61.34932572363526,69.87440044679792,2004
2447,Uttar Pradesh,50.977408382950784,64.64095891884644,1999
2455,Uttar Pradesh,49.63048344008829,52.12790870507621,2014
2456,Uttar Pradesh,46.69890469254277,62.78853852574914,2004
2457,Uttar Pradesh,34.87854747429067,46.317779990244354,2009
2459,Uttar Pradesh,39.117421805025764,57.331504263628034,2004
2460,Uttar Pradesh,40.197088485208276,52.38223806592883,1999
2462,Uttar Pradesh,58.67698197159951,68.40211729475527,2009
2465,Uttar Pradesh,70.79466974109852,71.10220822623347,2014
2466,Uttar Pradesh,60.89248235462868,63.059040111071226,1999
2467,Uttar Pradesh,43.410899275416504,38.88259853842905,2009
2468,Uttar Pradesh,45.07142631395973,44.979897396725775,1999
2469,Uttar Pradesh,36.52416641037124,63.78830530242621,1999
2470,Uttar Pradesh,49.509675891302976,50.70226590282546,2004
2476,Uttar Pradesh,32.94068544151405,48.014460708964926,2009
2477,Uttar Pradesh,58.699415472577435,58.70642104295772,1999
2479,Uttar Pradesh,34.50342113562506,47.13727828364107,2009
2481,Uttar Pradesh,38.367992781192704,49.96678367385425,2004
2482,Uttar Pradesh,43.57774428393745,56.969779471821404,2004
2484,Uttar Pradesh,48.44103712180606,56.05776145172614,2004
2485,Uttar Pradesh,45.601637968726344,58.93817813598338,2004
2486,Uttar Pradesh,53.85301565716616,55.24109441826216,2014
2487,Uttar Pradesh,47.18471517341301,55.62954265282558,2004
2488,Uttar Pradesh,49.55365781582591,49.391611301114466,2009
2489,Uttar Pradesh,53.270007422970956,53.193087209158975,2014
2490,Uttar Pradesh,37.29311122963935,63.46754209183246,1999
2491,Uttar Pradesh,59.22011622947323,54.34675389007744,2014
2493,Uttar Pradesh,34.60390409044874,52.94271646671933,2004
2494,Uttar Pradesh,52.06910356547599,63.28904749111665,1999
2496,Uttar Pradesh,62.44268333958287,69.4040909242759,2014
2500,Uttar Pradesh,43.672647520683626,59.80281927774159,2004
2501,Uttar Pradesh,42.39213932977016,68.77245413792006,1999
2502,Uttar Pradesh,48.37282246377816,54.59777094127807,2014
2503,Uttar Pradesh,35.284388277368144,51.57040697206903,2004
2504,Uttar Pradesh,54.293051888919855,54.26110039818687,2009
2505,Uttar Pradesh,55.810408495451384,63.94424688803435,2014
2506,Uttar Pradesh,49.49598794896171,65.18722053452571,1999
2507,Uttar Pradesh,47.283761107350685,54.60083864204499,2009
2508,Uttar Pradesh,48.34769230250161,56.89926703713485,2004
2509,Uttar Pradesh,27.89065417532779,51.1143851943485,2004
2510,Uttar Pradesh,33.87306563238896,51.8152655498046,2004
2511,Uttar Pradesh,50.235606979565176,51.57014005703571,1999
2513,Uttar Pradesh,64.06904402416265,58.09947645085677,2014
2514,Uttar Pradesh,29.923536189378865,39.952640260501056,2009
2515,Uttar Pradesh,57.83421510951495,52.63102228486981,2014
2516,Uttar Pradesh,45.65292717353641,43.803188582314455,2009
2517,Uttar Pradesh,44.69763607219588,58.581870180509256,1999
2518,Uttar Pradesh,55.89404783004627,53.79416526330347,2014
2519,Uttar Pradesh,44.026101748976664,52.157179179863725,2009
